SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
New Construction Home,,Single Family Residential,1046 Tea Olive Ln,Dallas,TX,75212,532850,3,3.5,Parkside at Trinity Green - Cottages,2291,,2020,16,233,,Active,,,http://www.redfin.com/TX/Dallas/1046-Tea-Olive-Ln-75212/home/169390908,NewHomeSource.com,1981658,N,Y,32.7769886,-96.8393069
MLS Listing,,Multi-Family (2-4 Unit),4202 Glenwood Ave,Dallas,TX,75205,725000,4,2.0,Northern Hills,2280,4487,1950,101,318,,Active,,,http://www.redfin.com/TX/Dallas/4202-Glenwood-Ave-75204/home/30809356,NTREIS,14443974,N,Y,32.819009,-96.7977115
MLS Listing,,Single Family Residential,4318 Vandelia St,Dallas,TX,75219,615000,2,2.0,Perry Heights Add,1749,6490,1923,115,352,50,Active,,,http://www.redfin.com/TX/Dallas/4318-Vandelia-St-75219/home/30810023,NTREIS,14432766,N,Y,32.8152855,-96.8144364
New Construction Home,,Single Family Residential,1052 Tea Olive Ln,Dallas,TX,75212,554865,3,3.5,Parkside at Trinity Green - Cottages,2531,,2020,47,219,,Active,,,http://www.redfin.com/TX/Dallas/1052-Tea-Olive-Ln-75212/home/169390909,NewHomeSource.com,1970116,N,Y,32.7769933,-96.8393992
MLS Listing,,Single Family Residential,1059 Manacor Ln,Dallas,TX,75212,510748,3,3.5,Trinity Green,2513,915,2020,108,203,108,Active,,,http://www.redfin.com/TX/Dallas/1059-Manacor-Ln-75212/home/169390898,NTREIS,14439741,N,Y,32.776954,-96.8394187
MLS Listing,,Single Family Residential,728 Cedar Hill Ave,Dallas,TX,75208,875000,4,4.5,Brown L G,3599,7492,2020,59,243,,Active,,,http://www.redfin.com/TX/Dallas/728-Cedar-Hill-Ave-75208/home/30830020,NTREIS,14421705,N,Y,32.7517995,-96.8313716
New Construction Home,,Single Family Residential,1053 Manacor Ln,Dallas,TX,75212,533447,3,3.5,Parkside at Trinity Green - Cottages,2287,,2020,47,233,,Active,,,http://www.redfin.com/TX/Dallas/1053-Manacor-Ln-75212/home/169390899,NewHomeSource.com,1970115,N,Y,32.7771405,-96.8394441
MLS Listing,,Townhouse,4231 Bowser Ave,Dallas,TX,75219,449900,3,3.0,Bowser-Lemmon,2026,2004,2002,86,222,,Active,,,http://www.redfin.com/TX/Dallas/4231-Bowser-Ave-75219/home/32251796,NTREIS,14454466,N,Y,32.817022,-96.810253
MLS Listing,,Condo/Co-op,5714 Bryan Pkwy Unit B,Dallas,TX,75206,440000,2,2.5,ALTA VISTA,1912,7187,2015,33,230,250,Active,,,http://www.redfin.com/TX/Dallas/5714-Bryan-Pkwy-75206/unit-B/home/144314494,NTREIS,14482601,N,Y,32.807652,-96.7679275
MLS Listing,,Single Family Residential,1058 Tea Olive Ln,Dallas,TX,75212,532269,3,3.5,Trinity Green,2357,2047,2020,148,226,108,Active,,,http://www.redfin.com/TX/Dallas/1058-Tea-Olive-Ln-75212/home/169390910,NTREIS,14413850,N,Y,32.776994,-96.8394924
MLS Listing,,Condo/Co-op,4130 Newton Ave Unit C,Dallas,TX,75219,205000,1,1.0,Views At Newton Condos,560,9191,1974,37,366,167,Active,,,http://www.redfin.com/TX/Dallas/4130-Newton-Ave-75219/unit-C/home/30765986,NTREIS,14480130,N,Y,32.8183062,-96.8056864
MLS Listing,,Single Family Residential,3513 Springbrook St,Dallas,TX,75205,1195000,3,2.5,Northern Heights,3359,3833,2007,120,356,,Active,January-10-2021 03:00 PM,January-10-2021 04:30 PM,http://www.redfin.com/TX/Dallas/3513-Springbrook-St-75205/home/30809239,NTREIS,14432458,N,Y,32.819176,-96.795357
MLS Listing,,Single Family Residential,3719 Douglas Ave,Dallas,TX,75219,635000,3,2.5,Avondale Arbors,2067,3485,1996,101,307,,Active,January-9-2021 02:00 PM,January-9-2021 03:45 PM,http://www.redfin.com/TX/Dallas/3719-Douglas-Ave-75219/home/31124219,NTREIS,14440437,N,Y,32.8177369,-96.8080761
MLS Listing,,Condo/Co-op,4310 Buena Vista St #23,Dallas,TX,75205,430000,2,2.5,Morrison Condos,1707,56628,2000,163,252,373,Active,,,http://www.redfin.com/TX/Dallas/4310-Buena-Vista-St-75205/unit-23/home/32253489,NTREIS,14401220,N,Y,32.8191268,-96.7937377
MLS Listing,,Condo/Co-op,4310 Buena Vista St #7,Dallas,TX,75205,460000,2,2.5,Morrison Condos,1794,56628,2000,77,256,392,Active,January-9-2021 01:00 PM,January-9-2021 03:00 PM,http://www.redfin.com/TX/Dallas/4310-Buena-Vista-St-75205/unit-7/home/32253493,NTREIS,14441264,N,Y,32.8191268,-96.7937377
MLS Listing,,Single Family Residential,1065 Manacor Ln,Dallas,TX,75212,515232,3,3.5,Trinity Green,2513,2047,2020,128,205,108,Active,,,http://www.redfin.com/TX/Dallas/1065-Manacor-Ln-75212/home/169390897,NTREIS,14427084,N,Y,32.7771774,-96.8395938
MLS Listing,,Condo/Co-op,4106 Newton Ave #108,Dallas,TX,75219,172700,1,1.0,Homecourt Condo,667,16596,1985,178,259,225,Active,,,http://www.redfin.com/TX/Dallas/4106-Newton-Ave-75219/unit-108/home/32218211,NTREIS,14387572,N,Y,32.8181733,-96.8066697
MLS Listing,,Single Family Residential,1074 Manacor Ln,Dallas,TX,75212,475000,3,3.5,Trinity Green,2132,1481,2018,235,223,108,Active,,,http://www.redfin.com/TX/Dallas/1074-Manacor-Ln-75212/home/169390893,NTREIS,14346624,N,Y,32.7765385,-96.8396552
MLS Listing,,Single Family Residential,4506 Colonial Ave,Dallas,TX,75215,139000,2,1.0,Ervay Terrace,1052,7928,1935,121,132,,Active,,,http://www.redfin.com/TX/Dallas/4506-Colonial-Ave-75215/home/30802185,NTREIS,14431938,N,Y,32.7500686,-96.76359
MLS Listing,,Condo/Co-op,316 N Henderson Ave #6,Dallas,TX,75214,367000,2,2.5,Swalwell Add,1720,3180,2019,183,213,275,Active,,,http://www.redfin.com/TX/Dallas/316-N-Henderson-Ave-75214/unit-6/home/170952706,NTREIS,14381165,N,Y,32.8000915,-96.7612237
MLS Listing,,Condo/Co-op,316 N Henderson Ave #5,Dallas,TX,75214,365000,2,2.5,Swalwell Add,1720,3180,2019,183,212,275,Active,,,http://www.redfin.com/TX/Dallas/316-N-Henderson-Ave-75214/unit-5/home/167968086,NTREIS,14364230,N,Y,32.8000915,-96.7612237
MLS Listing,,Condo/Co-op,316 N Henderson Ave #4,Dallas,TX,75214,367000,2,2.5,Swalwell Add,1720,3180,2019,183,213,275,Active,,,http://www.redfin.com/TX/Dallas/316-N-Henderson-Ave-75214/unit-4/home/167968899,NTREIS,14363567,N,Y,32.8000915,-96.7612237
MLS Listing,,Single Family Residential,4335 Vandelia St,Dallas,TX,75219,575000,2,2.0,Perry Heights,1593,6752,1924,67,361,,Active,,,http://www.redfin.com/TX/Dallas/4335-Vandelia-St-75219/home/30810011,NTREIS,14461688,N,Y,32.815373,-96.8152364
MLS Listing,,Condo/Co-op,4223 Holland Ave #101,Dallas,TX,75219,665000,2,2.5,Bowser & Lemmons Oaklawn,2458,7841,2019,306,271,237,Active,,,http://www.redfin.com/TX/Dallas/4223-Holland-Ave-75219/unit-101/home/171042835,NTREIS,14298546,N,Y,32.8177262,-96.8090807
MLS Listing,,Condo/Co-op,4306 Buena Vista St Unit 102B,Dallas,TX,75205,279500,2,1.5,Buena Vista Ave Condo 4306,977,14201,1978,113,286,292,Active,,,http://www.redfin.com/TX/Dallas/4306-Buena-Vista-St-75205/unit-102B/home/30799225,NTREIS,14436648,N,Y,32.8193467,-96.793457
MLS Listing,,Single Family Residential,1011 Gallagher St,Dallas,TX,75212,204900,3,2.0,Tipton,1230,5706,1957,7,167,,Active,,,http://www.redfin.com/TX/Dallas/1011-Gallagher-St-75212/home/30972765,NTREIS,14493330,N,Y,32.7848561,-96.8390571
MLS Listing,,Single Family Residential,1844 Mcmillan Ave,Dallas,TX,75206,450000,3,2.0,Ross Ave Annex,1748,7492,1926,104,257,,Active,,,http://www.redfin.com/TX/Dallas/1844-McMillan-Ave-75206/home/30808991,NTREIS,14440917,N,Y,32.8131132,-96.7744324
MLS Listing,,Multi-Family (2-4 Unit),2130 Lucas Dr,Dallas,TX,75219,349900,4,2.0,Clifton Place 02,984,5358,1938,336,356,,Active,,,http://www.redfin.com/TX/Dallas/2130-Lucas-Dr-75219/home/30813324,NTREIS,14277574,N,Y,32.8072299,-96.8270407
MLS Listing,,Multi-Family (2-4 Unit),1843 Euclid Ave,Dallas,TX,75206,789000,3,2.5,Levingston Place,2721,3920,2017,2,290,,Active,January-10-2021 01:00 PM,January-10-2021 03:00 PM,http://www.redfin.com/TX/Dallas/1843-Euclid-Ave-75206/home/146120844,NTREIS,14486488,N,Y,32.8126683,-96.7737146
MLS Listing,,Condo/Co-op,312 N Henderson Ave #2,Dallas,TX,75214,365000,2,2.5,Appeal & Harper,1720,7013,2019,183,212,275,Active,,,http://www.redfin.com/TX/Dallas/312-N-Henderson-Ave-75214/unit-2/home/171050095,NTREIS,14381159,N,Y,32.800037,-96.761003
MLS Listing,,Condo/Co-op,312 N Henderson Ave #3,Dallas,TX,75214,367000,2,2.5,Appeal & Harper,1720,7013,2019,183,213,275,Active,,,http://www.redfin.com/TX/Dallas/312-N-Henderson-Ave-75214/unit-3/home/171050136,NTREIS,14381162,N,Y,32.800037,-96.761003
MLS Listing,,Condo/Co-op,4227 Holland Ave #103,Dallas,TX,75219,625000,2,2.5,Bowser & Lemmons Oaklawn,2154,7841,2019,145,290,237,Active,,,http://www.redfin.com/TX/Dallas/4227-Holland-Ave-75219/unit-103/home/172748811,NTREIS,14413106,N,Y,32.8178209,-96.8091539
MLS Listing,,Condo/Co-op,4227 Holland Ave #102,Dallas,TX,75219,625000,2,2.5,Bowser & Lemmons Oaklawn,2154,7841,2019,145,290,237,Active,,,http://www.redfin.com/TX/Dallas/4227-Holland-Ave-75219/unit-102/home/172748785,NTREIS,14413063,N,Y,32.8178209,-96.8091539
MLS Listing,,Multi-Family (2-4 Unit),3617 Springbrook St,Dallas,TX,75205,1675000,4,3.5,Northern Hills,3534,7623,2018,10,474,,Active,,,http://www.redfin.com/TX/Dallas/3617-Springbrook-St-75205/home/35599302,NTREIS,14491978,N,Y,32.8196287,-96.79652
MLS Listing,,Single Family Residential,428 W 7th St,Dallas,TX,75208,520000,4,2.0,Hillside,1393,5793,1945,156,373,,Active,,,http://www.redfin.com/TX/Dallas/428-W-7th-St-75208/home/30826336,NTREIS,14406316,N,Y,32.7487252,-96.8296356
MLS Listing,,Condo/Co-op,4414 Cedar Springs Rd #129,Dallas,TX,75219,278000,2,2.0,Tribeca,1287,88427,2003,99,216,407,Active,,,http://www.redfin.com/TX/Dallas/4414-Cedar-Springs-Rd-75219/unit-129/home/30746218,NTREIS,14440671,N,Y,32.8151613,-96.8161962
MLS Listing,,Single Family Residential,1140 Manacor Ln,Dallas,TX,75212,425000,3,3.5,Trinity Green Ph 1,1852,1481,2018,178,229,125,Active,,,http://www.redfin.com/TX/Dallas/1140-Manacor-Ln-75212/home/143838212,NTREIS,14388074,N,Y,32.7765339,-96.840049
MLS Listing,,Single Family Residential,3927 Roberts Ave,Dallas,TX,75215,168990,3,2.0,Liberty Annex Addition,1090,4574,2021,11,155,,Active,,,http://www.redfin.com/TX/Dallas/3927-Roberts-Ave-75215/home/30804487,NTREIS,14491901,N,Y,32.765331,-96.755411
MLS Listing,,Condo/Co-op,4330 Cole Ave Unit C,Dallas,TX,75205,449000,2,2.5,Cole Ave Commons Condo,1882,17990,2000,176,239,500,Active,,,http://www.redfin.com/TX/Dallas/4330-Cole-Ave-75205/unit-C/home/30799264,NTREIS,14384846,N,Y,32.8192812,-96.7903305
MLS Listing,,Single Family Residential,425 W 8th St,Dallas,TX,75208,389000,3,1.0,Hillside,1041,5881,1945,809,374,,Active,,,http://www.redfin.com/TX/Dallas/425-W-Eighth-St-75208/home/30826347,NTREIS,13958147,N,Y,32.7482515,-96.8294682
MLS Listing,,Townhouse,4111 Newton Ave #35,Dallas,TX,75219,459900,2,2.5,Twnhms 4111,2031,73399,2007,29,226,364,Active,,,http://www.redfin.com/TX/Dallas/4111-Newton-Ave-75219/unit-35/home/30782574,NTREIS,14484941,N,Y,32.8187208,-96.8067393
MLS Listing,,Condo/Co-op,4236 Glenwood Ave,Dallas,TX,75205,1925000,3,4.0,Northern Hills 02,4466,3615,2013,10,431,,Active,January-9-2021 11:00 AM,January-9-2021 02:00 PM,http://www.redfin.com/TX/Dallas/4236-Glenwood-Ave-75205/home/30809294,NTREIS,14487240,N,Y,32.8198727,-96.7968126
MLS Listing,,Condo/Co-op,5811 Bryan Pkwy #20,Dallas,TX,75206,384500,2,2.5,Alta Vista,1595,7187,2016,10,241,255,Active,,,http://www.redfin.com/TX/Dallas/5811-Bryan-Pkwy-75206/unit-20/home/109048676,NTREIS,14491947,N,Y,32.8082057,-96.7674153
MLS Listing,,Single Family Residential,429 W 8th St,Dallas,TX,75208,389000,3,1.0,Hillside,1105,5881,1945,809,352,,Active,,,http://www.redfin.com/TX/Dallas/429-W-Eighth-St-75208/home/30826348,NTREIS,13958184,N,Y,32.7482862,-96.8296356
MLS Listing,,Single Family Residential,4523 Colonial Ave,Dallas,TX,75215,270000,3,2.5,Ervay Terrace,2079,3964,2020,225,130,,Active,,,http://www.redfin.com/TX/Dallas/4523-Colonial-Ave-75215/home/40149881,NTREIS,14353923,N,Y,32.749383,-96.763399
MLS Listing,,Townhouse,4310 Bowser Ave #117,Dallas,TX,75219,359000,2,2.5,Intown Twnhms 01,1822,39988,1974,29,197,261,Active,,,http://www.redfin.com/TX/Dallas/4310-Bowser-Ave-75219/unit-117/home/30799560,NTREIS,14484866,N,Y,32.8178333,-96.8103714
MLS Listing,,Multi-Family (2-4 Unit),5313 Reiger Ave,Dallas,TX,75214,699900,8,1.0,Appel & Harpers City Bl 1493,3168,12807,1925,85,221,,Active,,,http://www.redfin.com/TX/Dallas/5313-Reiger-Ave-75214/home/30798781,NTREIS,14454032,N,Y,32.8000021,-96.760503
MLS Listing,,Multi-Family (2-4 Unit),5219 Mission Ave,Dallas,TX,75206,750000,4,3.0,Cochran Heights,2911,3485,2015,114,258,,Active,,,http://www.redfin.com/TX/Dallas/5219-Mission-Ave-75206/home/30808627,NTREIS,14435994,N,Y,32.8174439,-96.7822807
MLS Listing,,Condo/Co-op,5707 Lindell #205,Dallas,TX,75206,389000,2,2.5,Alta Vista,1564,,2019,338,249,245,Active,,,http://www.redfin.com/TX/Dallas/5707-Lindell-Ave-75206/unit-205/home/170508781,NTREIS,14276619,N,Y,32.8091491,-96.7682346
MLS Listing,,Multi-Family (2-4 Unit),5317 Reiger Ave,Dallas,TX,75214,749000,4,1.0,Appel & Harpers,3312,12807,1927,340,226,,Active,,,http://www.redfin.com/TX/Dallas/5317-Reiger-Ave-75214/home/30798782,NTREIS,14272609,N,Y,32.8000632,-96.760388
MLS Listing,,Single Family Residential,2732 Yellow Jasmine Ln,Dallas,TX,75212,469999,3,3.5,Trinity Green Ph 1,1920,2614,2018,114,245,121,Active,,,http://www.redfin.com/TX/Dallas/2732-Yellow-Jasmine-Ln-75212/home/143838219,NTREIS,14433232,N,Y,32.7767037,-96.8404448
MLS Listing,,Multi-Family (2-4 Unit),500 W 7th St,Dallas,TX,75208,899000,3,2.5,Hillside,3124,4966,1917,3,288,,Active,,,http://www.redfin.com/TX/Dallas/500-W-7th-St-75208/home/30826332,NTREIS,14495432,N,Y,32.748717,-96.8303619
MLS Listing,,Condo/Co-op,4412 Mckinney Ave #6,Dallas,TX,75205,400000,2,2.5,Knox Park Heights Condo,2292,33977,2001,58,175,325,Active,,,http://www.redfin.com/TX/Dallas/4412-McKinney-Ave-75205/unit-6/home/30731312,NTREIS,14470282,N,Y,32.8195212,-96.7890175
MLS Listing,,Single Family Residential,1193 Tea Olive Ln,Dallas,TX,75212,549000,3,3.5,Trinity Green,2001,915,2018,39,274,108,Active,,,http://www.redfin.com/TX/Dallas/1193-Tea-Olive-Ln-75212/home/143838227,NTREIS,14479287,N,Y,32.7772245,-96.8406026
MLS Listing,,Condo/Co-op,4411 McKinney #16,Dallas,TX,75205,435000,2,2.5,Grammercy Place Condominiums,1854,65340,2001,2,235,330,Active,,,http://www.redfin.com/TX/Dallas/4411-McKinney-Ave-75205/unit-16/home/30729083,NTREIS,14496028,N,Y,32.8196111,-96.7893183
MLS Listing,,Condo/Co-op,4411 Mckinney Ave #24,Dallas,TX,75205,409000,2,2.5,Grammercy Place Condo,2067,4356,2001,127,198,330,Active,,,http://www.redfin.com/TX/Dallas/4411-McKinney-Ave-75205/unit-24/home/30731306,NTREIS,14423934,N,Y,32.8196111,-96.7893183
MLS Listing,,Vacant Land,5403 Melrose,Dallas,TX,75214,525000,0,,Vickery Place,,7623,,171,,,Active,,,http://www.redfin.com/TX/Dallas/5403-Melrose-Ave-75206/home/30807660,NTREIS,14393815,N,Y,32.815612,-96.77728
MLS Listing,,Condo/Co-op,4315 Holland Ave #22,Dallas,TX,75219,375000,2,2.5,Holland Oaks Condo,1728,39945,2003,131,217,299,Active,,,http://www.redfin.com/TX/Dallas/4315-Holland-Ave-75219/unit-22/home/30745831,NTREIS,14417392,N,Y,32.8184324,-96.8097039
MLS Listing,,Single Family Residential,2511 Madera St,Dallas,TX,75206,535000,3,2.0,Henderson Ave,2482,7231,1925,1,216,,Active,,,http://www.redfin.com/TX/Dallas/2511-Madera-St-75206/home/30808277,NTREIS,14496707,N,Y,32.8165794,-96.7792854
MLS Listing,,Single Family Residential,5231 Mission Ave,Dallas,TX,75206,799900,4,4.0,Cochran Heights,3380,4269,2006,179,237,,Active,,,http://www.redfin.com/TX/Dallas/5231-Mission-Ave-75206/home/32395977,NTREIS,14382303,N,Y,32.817758,-96.782083
MLS Listing,,Vacant Land,1710 N Winnetka Ave,Dallas,TX,75208,559000,0,,Flanders Heights Rev,,6186,,338,,,Active,,,http://www.redfin.com/TX/Dallas/1710-N-Winnetka-Ave-75208/home/168804910,NTREIS,14275390,N,Y,32.767967,-96.839846
MLS Listing,,Multi-Family (2-4 Unit),4312 Abbott Ave,Dallas,TX,75205,899000,3,2.5,Northern Heights,2571,4008,1982,176,350,,Active,January-9-2021 02:00 PM,January-9-2021 04:00 PM,http://www.redfin.com/TX/Dallas/4312-Abbott-Ave-75205/home/30809273,NTREIS,14389599,N,Y,32.8203825,-96.7949796
MLS Listing,,Vacant Land,2725 Exline St,Dallas,TX,75215,50000,0,,Exline Ellis,,8320,,194,,,Active,,,http://www.redfin.com/TX/Dallas/2725-Exline-St-75215/home/30803503,NTREIS,14376282,N,Y,32.758298,-96.75724
MLS Listing,,Townhouse,3726 Wycliff Ave,Dallas,TX,75219,539000,3,3.5,Carlton Corner II,2908,2265,1999,359,185,,Active,,,http://www.redfin.com/TX/Dallas/3726-Wycliff-Ave-75219/home/32211838,NTREIS,14258085,N,Y,32.8189165,-96.8085292
MLS Listing,,Vacant Land,2731 Exline St,Dallas,TX,75215,50000,0,,Exline Ellis,,8843,,194,,,Active,,,http://www.redfin.com/TX/Dallas/2731-Exline-St-75215/home/30803504,NTREIS,14376316,N,Y,32.758406,-96.757111
MLS Listing,,Condo/Co-op,4130 Wycliff Ave #105,Dallas,TX,75219,269900,2,2.5,Pecan Court Condo,1108,14157,1984,36,244,244,Active,,,http://www.redfin.com/TX/Dallas/4130-Wycliff-Ave-75219/unit-105/home/31180216,NTREIS,14480521,N,Y,32.8195697,-96.8062337
MLS Listing,,Condo/Co-op,4331 Holland Ave #107,Dallas,TX,75219,136000,2,1.0,Three Holland Place Condo,784,24002,1970,45,173,227,Active,,,http://www.redfin.com/TX/Dallas/4331-Holland-Ave-75219/unit-107/home/30799545,NTREIS,14476789,N,Y,32.8186108,-96.8099056
MLS Listing,,Vacant Land,1310 Emily St,Dallas,TX,75203,135000,0,,Day Estates,,28314,,25,,,Active,,,http://www.redfin.com/TX/Dallas/1310-Emily-St-75203/home/31032152,NTREIS,14486636,N,Y,32.733099,-96.791533
MLS Listing,,Single Family Residential,5227 Homer St,Dallas,TX,75206,615000,3,2.0,Cochran Heights,2150,6752,1940,52,286,,Active,January-16-2021 12:00 PM,January-16-2021 02:00 PM,http://www.redfin.com/TX/Dallas/5227-Homer-St-75206/home/30808737,NTREIS,14472334,N,Y,32.8183086,-96.7829756
MLS Listing,,Multi-Family (2-4 Unit),5425 Melrose Ave,Dallas,TX,75206,1599000,6,7.0,Vickery Place,5600,,2019,144,286,,Active,,,http://www.redfin.com/TX/Dallas/5425-Melrose-Ave-75206/home/167079388,NTREIS,14415674,N,Y,32.8155394,-96.7763567
MLS Listing,,Condo/Co-op,1910 Euclid Ave #1,Dallas,TX,75206,449900,2,2.5,Levingston Place,1543,7492,2017,39,292,165,Active,,,http://www.redfin.com/TX/Dallas/1910-Euclid-Ave-75206/unit-1/home/145882149,NTREIS,14479420,N,Y,32.8137543,-96.7732666
New Construction Plan,,Single Family Residential,Home E,Dallas,TX,75208,499305,3,2.5,Meridian,1829,,,,273,,Active,,,http://www.redfin.com/TX/Dallas/Meridian/Home-E/home/172110310,NewHomeSource.com,Plan-141571125,N,Y,32.7718668,-96.84081
New Construction Plan,,Single Family Residential,Home A1,Dallas,TX,75208,406505,2,2.5,Meridian,1315,,,,309,,Active,,,http://www.redfin.com/TX/Dallas/Meridian/Home-A1/home/172110319,NewHomeSource.com,Plan-141571117,N,Y,32.7718668,-96.84081
New Construction Plan,,Single Family Residential,Home B3,Dallas,TX,75208,427000,2,2.5,Meridian,1433,,,,298,,Active,,,http://www.redfin.com/TX/Dallas/Meridian/Home-B3/home/172110308,NewHomeSource.com,Plan-141615231,N,Y,32.7718668,-96.84081
New Construction Plan,,Single Family Residential,Home D,Dallas,TX,75208,499900,3,2.5,Meridian,1667,,,,300,,Active,,,http://www.redfin.com/TX/Dallas/Meridian/Home-D/home/172110311,NewHomeSource.com,Plan-141571123,N,Y,32.7718668,-96.84081
MLS Listing,,Multi-Family (2-4 Unit),5427 Melrose Ave,Dallas,TX,75206,824000,3,3.5,Vickery Place,2779,3485,2019,58,297,,Active,,,http://www.redfin.com/TX/Dallas/5427-Melrose-Ave-75206/home/30807602,NTREIS,14470329,N,Y,32.8155603,-96.7762313
MLS Listing,,Vacant Land,1318 Emily St,Dallas,TX,75203,135000,0,,Day Estates,,21780,,25,,,Active,,,http://www.redfin.com/TX/Dallas/1318-Emily-St-75203/home/31032158,NTREIS,14486612,N,Y,32.73288,-96.791735
MLS Listing,,Condo/Co-op,2231 Valdina St #102,Dallas,TX,75207,1975000,2,2.0,2233 Valdina Condos,5617,,1960,120,352,401,Active,,,http://www.redfin.com/TX/Dallas/2231-Valdina-St-75207/unit-102/home/173147405,NTREIS,14432693,N,Y,32.8002723,-96.834307
MLS Listing,,Single Family Residential,1870 Summit Ave,Dallas,TX,75206,389000,2,2.5,Cityville At Greenville,1412,1437,2005,24,275,220,Active,January-9-2021 01:00 PM,January-9-2021 02:30 PM,http://www.redfin.com/TX/Dallas/1870-Summit-Ave-75206/home/30763327,NTREIS,14486443,N,Y,32.81319,-96.772096
MLS Listing,,Townhouse,1872 Summit Ave,Dallas,TX,75206,379900,2,2.5,Cityville At Greenville,1454,2439,2005,53,261,220,Active,,,http://www.redfin.com/TX/Dallas/1872-Summit-Ave-75206/home/30763330,NTREIS,14472514,N,Y,32.8132196,-96.7721023
MLS Listing,,Vacant Land,4321 Holland Ave,Dallas,TX,75219,858000,0,,North Oak Lawn,,8015,,142,,,Active,,,http://www.redfin.com/TX/Dallas/4321-Holland-Ave-75219/home/30799745,NTREIS,14417965,N,Y,32.8188355,-96.8103264
MLS Listing,,Single Family Residential,3818 Hamilton Ave,Dallas,TX,75210,159900,3,2.0,Camps Alex,1456,5924,1926,17,110,,Active,,,http://www.redfin.com/TX/Dallas/3818-Hamilton-Ave-75210/home/30804924,NTREIS,14489990,N,Y,32.7731202,-96.7528494
MLS Listing,,Single Family Residential,1253 Clifftop Ln,Dallas,TX,75208,531540,3,2.5,Meridian,1829,3964,2020,57,291,159,Active,January-9-2021 02:00 PM,January-9-2021 04:00 PM,http://www.redfin.com/TX/Dallas/1253-Clifftop-Ln-75208/home/169094641,NTREIS,14471252,N,Y,32.771821,-96.841018
MLS Listing,,Condo/Co-op,4333 Gilbert Ave #101,Dallas,TX,75219,260000,2,1.0,Sullivan On Gilbert Condos,1084,23610,2004,108,240,321,Active,,,http://www.redfin.com/TX/Dallas/4333-Gilbert-Ave-75219/unit-101/home/30765297,NTREIS,14439169,N,Y,32.8193823,-96.8089905
MLS Listing,,Condo/Co-op,4333 Gilbert Ave #110,Dallas,TX,75219,389000,2,2.0,Sullivan on Gilbert Condos,1655,23610,2004,110,235,494,Active,,,http://www.redfin.com/TX/Dallas/4333-Gilbert-Ave-75219/unit-110/home/30765296,NTREIS,14435976,N,Y,32.8193823,-96.8089905
MLS Listing,,Condo/Co-op,422 W 9th St #103,Dallas,TX,75208,549000,3,3.0,Dallas Land & Loan 02,2269,9801,2020,43,242,200,Active,,,http://www.redfin.com/TX/Dallas/422-W-9th-St-75208/unit-103/home/167186400,NTREIS,14476578,N,Y,32.7461343,-96.8292859
MLS Listing,,Single Family Residential,1261 Clifftop Ln,Dallas,TX,75208,499900,3,2.5,Meridian,1667,5227,2020,148,300,159,Active,,,http://www.redfin.com/TX/Dallas/1261-Clifftop-Ln-75208/home/169094643,NTREIS,14413835,N,Y,32.771769,-96.841163
MLS Listing,,Single Family Residential,1277 Clifftop Ln,Dallas,TX,75208,499305,3,2.5,Meridian,1829,3790,2020,229,273,159,Active,,,http://www.redfin.com/TX/Dallas/1277-Clifftop-Ln-75208/home/169094640,NTREIS,14350198,N,Y,32.771625,-96.841188
MLS Listing,,Single Family Residential,1285 Clifftop Ln,Dallas,TX,75208,406505,2,2.5,Meridian,1315,3180,2020,274,309,159,Active,January-9-2021 02:00 PM,January-9-2021 04:00 PM,http://www.redfin.com/TX/Dallas/1285-Clifftop-Ln-75208/home/169094654,NTREIS,14316749,N,Y,32.77153,-96.841186
